CopiedTimestamp,SourceFile,DestinationFile,FileSize,SourceFileSha1,DeferredCopy,CreatedOnUtc,ModifiedOnUtc,LastAccessedOnUtc,CopyDuration
2023-01-08 02:59:49.6947858,C:\Windows\System32\Tasks\Microsoft\Windows\Shell\CreateObjectTask,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\Shell\CreateObjectTask,2636,6224ED3D9F9312C017FDBBC5F311A982BABB40F3,False,2022-12-11 06:32:29.6738075,2023-01-08 01:03:28.7262222,2023-01-08 01:03:28.7262222,00:00:00
2023-01-08 02:59:49.6947858,C:\Windows\System32\Tasks\Microsoft\Windows\Shell\IndexerAutomaticMaintenance,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\Shell\IndexerAutomaticMaintenance,2756,15FB25AD2542931F8D76F6148FA2CCAFA49388A1,False,2022-12-11 06:32:29.8613121,2023-01-08 01:03:29.3512251,2023-01-08 01:03:29.3512251,00:00:00
2023-01-08 02:59:49.7104091,C:\Windows\System32\Tasks\Microsoft\Windows\Shell\UpdateUserPictureTask,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\Shell\UpdateUserPictureTask,2330,876D5D642E9E232287415129FED63749FCDF4E26,False,2022-12-11 06:32:29.7206387,2023-01-08 01:03:29.0074764,2023-01-08 01:03:29.0074764,00:00:00
2023-01-08 02:59:49.7104091,C:\Windows\System32\Tasks\Microsoft\Windows\Software Inventory Logging\Collection,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\Software Inventory Logging\Collection,3104,9D4ED85F95AF988DEF498783200751AC57A3A2D1,False,2022-12-11 06:32:29.7675701,2023-01-08 01:03:29.1168569,2023-01-08 01:03:29.1168569,00:00:00
2023-01-08 02:59:49.7104091,C:\Windows\System32\Tasks\Microsoft\Windows\Software Inventory Logging\Configuration,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\Software Inventory Logging\Configuration,2848,6BE3B0A8AFC316A9693AAA09B452F11429CBEF21,False,2022-12-11 06:32:29.3769005,2023-01-08 01:03:27.6793476,2023-01-08 01:03:27.6793476,00:00:00
2023-01-08 02:59:49.7104091,C:\Windows\System32\Tasks\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTask,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTask,4676,492317AD0438014B21CF3A638EBCA094E426F736,False,2022-12-11 06:32:29.7518814,2023-01-08 02:03:37.6460932,2023-01-08 02:03:37.6460932,00:00:00
2023-01-08 02:59:49.7260357,C:\Windows\System32\Tasks\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTaskLogon,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTaskLogon,3372,7DDFD6C2132158D0687DA74272E80D5D6C27F81E,False,2022-12-11 06:32:29.5644143,2023-01-08 01:03:27.8355982,2023-01-08 01:03:27.8355982,00:00:00
2023-01-08 02:59:49.7260357,C:\Windows\System32\Tasks\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTaskNetwork,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTaskNetwork,4044,42E6E60A8B69D8288155DE18861DBDCA5A370EEE,False,2022-12-11 06:32:29.6269319,2023-01-08 01:03:28.0230987,2023-01-08 01:03:28.0230987,00:00:00
2023-01-08 02:59:49.7260357,C:\Windows\System32\Tasks\Microsoft\Windows\SpacePort\SpaceAgentTask,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\SpacePort\SpaceAgentTask,3006,1B8CFF5FE0A90D2D94901770A875FAC5E162DB58,False,2022-12-11 06:32:29.3769005,2023-01-08 01:03:27.6793476,2023-01-08 01:03:27.6793476,00:00:00
2023-01-08 02:59:49.7260357,C:\Windows\System32\Tasks\Microsoft\Windows\SpacePort\SpaceManagerTask,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\SpacePort\SpaceManagerTask,3066,AF6AE9F00383FD209652C7B6FB1E743D272CEBAB,False,2022-12-11 06:32:29.3612664,2023-01-08 01:03:27.6480973,2023-01-08 01:03:27.6480973,00:00:00
2023-01-08 02:59:49.7260357,C:\Windows\System32\Tasks\Microsoft\Windows\Speech\SpeechModelDownloadTask,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\Speech\SpeechModelDownloadTask,3276,48448C1F738F2A78F3F7A48D8BE89C2ABEB08329,False,2022-12-11 06:32:29.5956461,2023-01-08 01:03:27.9293494,2023-01-08 01:03:27.9293494,00:00:00
2023-01-08 02:59:49.7416607,C:\Windows\System32\Tasks\Microsoft\Windows\StateRepository\MaintenanceTasks,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\StateRepository\MaintenanceTasks,3112,FA5F61D079E9EEF605CA7BDBCC4175201AF34DD3,False,2022-12-11 06:32:29.6112991,2023-01-08 01:03:27.9605975,2023-01-08 01:03:27.9605975,00:00:00
2023-01-08 02:59:49.7416607,C:\Windows\System32\Tasks\Microsoft\Windows\Storage Tiers Management\Storage Tiers Management Initialization,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\Storage Tiers Management\Storage Tiers Management Initialization,3204,5EB817B84C0B73ECCA0A0D355D5EE6250283EE8E,False,2022-12-11 06:32:29.8300182,2023-01-08 01:03:29.3199733,2023-01-08 01:03:29.3199733,00:00:00
2023-01-08 02:59:49.7416607,C:\Windows\System32\Tasks\Microsoft\Windows\Storage Tiers Management\Storage Tiers Optimization,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\Storage Tiers Management\Storage Tiers Optimization,3290,FF7EC5B744ABA8C2C10EEC1EC46DE448E0B81870,False,2022-12-11 06:32:29.8925600,2023-01-08 01:03:29.5387265,2023-01-08 01:03:29.5387265,00:00:00
2023-01-08 02:59:49.7416607,C:\Windows\System32\Tasks\Microsoft\Windows\Task Manager\Interactive,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\Task Manager\Interactive,2762,5F2EA8715E3114A896CC15D0D1C81BCE34A7E32D,False,2022-12-11 06:32:29.6112991,2023-01-08 01:03:27.9918479,2023-01-08 01:03:27.9918479,00:00:00
2023-01-08 02:59:49.7572831,C:\Windows\System32\Tasks\Microsoft\Windows\TextServicesFramework\MsCtfMonitor,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\TextServicesFramework\MsCtfMonitor,2622,5653A407F16F0D52F6DA513B521E13EBB44B1EB1,False,2022-12-11 06:32:29.5175577,2023-01-08 01:03:27.7887230,2023-01-08 01:03:27.7887230,00:00:00
2023-01-08 02:59:49.7572831,C:\Windows\System32\Tasks\Microsoft\Windows\Time Synchronization\ForceSynchronizeTime,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\Time Synchronization\ForceSynchronizeTime,3190,D6BDB8FBC7F66FF25BFACAC993FB80BB33848040,False,2022-12-11 06:32:29.9394152,2023-01-08 01:03:29.6793479,2023-01-08 01:03:29.6793479,00:00:00
2023-01-08 02:59:49.7572831,C:\Windows\System32\Tasks\Microsoft\Windows\Time Synchronization\SynchronizeTime,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\Time Synchronization\SynchronizeTime,2900,A48560336B1DF42121EABCDC5E4C23C8F6D9F756,False,2022-12-11 06:32:29.7675701,2023-01-08 01:03:29.1481005,2023-01-08 01:03:29.1481005,00:00:00
2023-01-08 02:59:49.7572831,C:\Windows\System32\Tasks\Microsoft\Windows\Time Zone\SynchronizeTimeZone,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\Time Zone\SynchronizeTimeZone,2600,E0534266FBD29D86A3E9A3DD651DA46C752D81BC,False,2022-12-11 06:32:29.7675701,2023-01-08 01:03:29.1168569,2023-01-08 01:03:29.1168569,00:00:00
2023-01-08 02:59:49.7572831,C:\Windows\System32\Tasks\Microsoft\Windows\TPM\Tpm-HASCertRetr,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\TPM\Tpm-HASCertRetr,2816,8F8EDB3C238F88D4FFAB87FAE23539EF378E1474,False,2022-12-11 06:32:29.7832157,2023-01-08 01:03:29.1949772,2023-01-08 01:03:29.1949772,00:00:00
2023-01-08 02:59:49.7729087,C:\Windows\System32\Tasks\Microsoft\Windows\TPM\Tpm-Maintenance,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\TPM\Tpm-Maintenance,3592,8C203B9A00BCFBEDE5608BB2D0193FB335AFA861,False,2022-12-11 06:32:29.6738075,2023-01-08 01:03:28.8980989,2023-01-08 01:03:28.8980989,00:00:00
2023-01-08 02:59:49.7729087,C:\Windows\System32\Tasks\Microsoft\Windows\UpdateOrchestrator\Report policies,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\UpdateOrchestrator\Report policies,3320,2895D095695A43EC1E8C0E6C86946509D7F69070,False,2022-12-11 06:32:29.6269319,2023-01-08 01:03:28.0074725,2023-01-08 01:03:28.0074725,00:00:00
2023-01-08 02:59:49.7729087,C:\Windows\System32\Tasks\Microsoft\Windows\UpdateOrchestrator\Schedule Maintenance Work,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\UpdateOrchestrator\Schedule Maintenance Work,2934,DD27CD1BC2BA5E809ED00ACAC8046F9AEB06C6B5,False,2023-01-08 01:13:51.5938496,2023-01-08 01:13:51.5938496,2023-01-08 01:13:51.5938496,00:00:00
2023-01-08 02:59:49.7729087,C:\Windows\System32\Tasks\Microsoft\Windows\UpdateOrchestrator\Schedule Scan,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\UpdateOrchestrator\Schedule Scan,3516,080ABED5B49F385F8F7F7A707A22AFC95B05694B,False,2022-12-10 22:34:57.7568230,2023-01-08 01:07:19.3614513,2023-01-08 01:07:19.3614513,00:00:00
2023-01-08 02:59:49.7885335,C:\Windows\System32\Tasks\Microsoft\Windows\UpdateOrchestrator\Schedule Scan Static Task,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\UpdateOrchestrator\Schedule Scan Static Task,4322,89197FE85583EDA8F70146DA18737F05340B6425,False,2022-12-11 06:32:29.6112991,2023-01-08 01:03:27.9605975,2023-01-08 01:03:27.9605975,00:00:00.0156248
2023-01-08 02:59:49.7885335,C:\Windows\System32\Tasks\Microsoft\Windows\UpdateOrchestrator\Schedule Wake To Work,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\UpdateOrchestrator\Schedule Wake To Work,2904,A5980C6DE1E082402CEC1C1D26AFDE7C1123393A,False,2023-01-08 01:13:51.5938496,2023-01-08 01:13:51.5938496,2023-01-08 01:13:51.5938496,00:00:00
2023-01-08 02:59:49.7885335,C:\Windows\System32\Tasks\Microsoft\Windows\UpdateOrchestrator\Schedule Work,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\UpdateOrchestrator\Schedule Work,2888,26C0DAD1994EAD1B0171BF80379F7D3D9C1B1B05,False,2023-01-08 01:13:51.5782235,2023-01-08 01:13:51.5782235,2023-01-08 01:13:51.5782235,00:00:00
2023-01-08 02:59:49.7885335,C:\Windows\System32\Tasks\Microsoft\Windows\UpdateOrchestrator\USO_UxBroker,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\UpdateOrchestrator\USO_UxBroker,3282,92E751D6C00981B2EC14365931EBF654EBB7CB9A,False,2022-12-11 06:32:29.7206387,2023-01-08 01:03:29.0074764,2023-01-08 01:03:29.0074764,00:00:00
2023-01-08 02:59:49.7885335,C:\Windows\System32\Tasks\Microsoft\Windows\UpdateOrchestrator\UUS Failover Task,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\UpdateOrchestrator\UUS Failover Task,3090,959C5E92F5135C354F2586526963E5D9B5CCEE94,False,2022-12-11 06:32:29.9550833,2023-01-08 01:03:29.6949748,2023-01-08 01:03:29.6949748,00:00:00
2023-01-08 02:59:49.8041574,C:\Windows\System32\Tasks\Microsoft\Windows\UPnP\UPnPHostConfig,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\UPnP\UPnPHostConfig,2388,3B76E2D4209A748A1BA2F367893DC08A7E53E30C,False,2022-12-11 06:32:29.8456472,2023-01-08 01:03:29.3512251,2023-01-08 01:03:29.3512251,00:00:00.0156239
2023-01-08 02:59:49.8041574,C:\Windows\System32\Tasks\Microsoft\Windows\User Profile Service\HiveUploadTask,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\User Profile Service\HiveUploadTask,3650,8D95E2A05143DD3E944A62F1EFB70729DEB68A5A,False,2022-12-11 06:32:29.8769178,2023-01-08 01:03:29.3981044,2023-01-08 01:03:29.3981044,00:00:00
2023-01-08 02:59:49.8041574,C:\Windows\System32\Tasks\Microsoft\Windows\WaaSMedic\PerformRemediation,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\WaaSMedic\PerformRemediation,3194,B27E2008402B5FD5B539EB69ED2D9F7246B5B822,False,2022-12-11 06:32:29.7362876,2023-01-08 01:03:29.0699739,2023-01-08 01:03:29.0699739,00:00:00
2023-01-08 02:59:49.8041574,C:\Windows\System32\Tasks\Microsoft\Windows\WDI\ResolutionHost,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\WDI\ResolutionHost,2892,DC08B78F8C1C43C2CC1DE469A5DCA8D3E2AC33CA,False,2022-12-11 06:32:29.8769178,2023-01-08 01:03:29.3981044,2023-01-08 01:03:29.3981044,00:00:00
2023-01-08 02:59:49.8197852,C:\Windows\System32\Tasks\Microsoft\Windows\Windows Defender\Windows Defender Cache Maintenance,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\Windows Defender\Windows Defender Cache Maintenance,3814,06E287103478487CD035DE8392EAD0B43C1B4B23,False,2022-12-11 06:32:29.7518814,2023-01-08 01:15:22.0152429,2023-01-08 01:15:22.0152429,00:00:00.0156278
2023-01-08 02:59:49.8197852,C:\Windows\System32\Tasks\Microsoft\Windows\Windows Defender\Windows Defender Cleanup,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\Windows Defender\Windows Defender Cleanup,3768,F383E781CF37976BC5318DC68788B393F710AC76,False,2022-12-11 06:32:29.6425346,2023-01-08 01:15:22.0152429,2023-01-08 01:15:22.0152429,00:00:00
2023-01-08 02:59:49.8197852,C:\Windows\System32\Tasks\Microsoft\Windows\Windows Defender\Windows Defender Scheduled Scan,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\Windows Defender\Windows Defender Scheduled Scan,4100,114AC0E63F6291F89F876220A8E144384987D309,False,2022-12-11 06:32:29.9550833,2023-01-08 01:15:22.0308665,2023-01-08 01:15:22.0308665,00:00:00
2023-01-08 02:59:49.8197852,C:\Windows\System32\Tasks\Microsoft\Windows\Windows Defender\Windows Defender Verification,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\Windows Defender\Windows Defender Verification,3798,4EE58D3EA54A270091B4ED6AFC86044AC4349EFE,False,2022-12-11 06:32:29.8925600,2023-01-08 01:15:21.9996234,2023-01-08 01:15:21.9996234,00:00:00
2023-01-08 02:59:49.8197852,C:\Windows\System32\Tasks\Microsoft\Windows\Windows Error Reporting\QueueReporting,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\Windows Error Reporting\QueueReporting,4522,5F7D5A0FD04295175A76D33BCBF99484CA313032,False,2022-12-11 06:32:29.3612664,2023-01-08 01:03:27.6324883,2023-01-08 01:03:27.6324883,00:00:00
2023-01-08 02:59:49.8354076,C:\Windows\System32\Tasks\Microsoft\Windows\Windows Filtering Platform\BfeOnServiceStartTypeChange,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\Windows Filtering Platform\BfeOnServiceStartTypeChange,3288,1DBFFBDEF4F420F4790076FFD3F114C074D2440B,False,2022-12-11 06:32:29.6894107,2023-01-08 01:03:28.8980989,2023-01-08 01:03:28.8980989,00:00:00
2023-01-08 02:59:49.8354076,C:\Windows\System32\Tasks\Microsoft\Windows\Windows Media Sharing\UpdateLibrary,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\Windows Media Sharing\UpdateLibrary,3420,872ED346EA50A0ED6A8D531942561A838AC971CE,False,2022-12-11 06:32:29.6581985,2023-01-08 01:03:28.4449747,2023-01-08 01:03:28.4449747,00:00:00
2023-01-08 02:59:49.8354076,C:\Windows\System32\Tasks\Microsoft\Windows\WindowsColorSystem\Calibration Loader,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\WindowsColorSystem\Calibration Loader,3164,8C4B4B6F2188D12E32015321FD41A3B4D161F016,False,2022-12-11 06:32:29.5487855,2023-01-08 01:03:27.8199715,2023-01-08 01:03:27.8199715,00:00:00
2023-01-08 02:59:49.8510324,C:\Windows\System32\Tasks\Microsoft\Windows\WindowsUpdate\Scheduled Start,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\WindowsUpdate\Scheduled Start,5034,FC7FBE9658932BBD080EBCE90C8848E7D8C3741A,False,2022-12-11 06:32:29.8144426,2023-01-08 01:04:55.2633627,2023-01-08 01:04:55.2633627,00:00:00.0156248
2023-01-08 02:59:49.8510324,C:\Windows\System32\Tasks\Microsoft\Windows\Wininet\CacheTask,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\Wininet\CacheTask,2564,2CE2342DB3FA22D87184FBEEAE4A6F5381638D4E,False,2022-12-11 06:32:29.5644143,2023-01-08 01:03:27.8355982,2023-01-08 01:03:27.8355982,00:00:00
2023-01-08 02:59:49.8510324,C:\Windows\System32\Tasks\Microsoft\Windows\Workplace Join\Automatic-Device-Join,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\Workplace Join\Automatic-Device-Join,3832,8F43ADBD057C1B5A3833B30E149928FD13431263,False,2022-12-11 06:32:29.5487855,2023-01-08 01:03:27.8199715,2023-01-08 01:03:27.8199715,00:00:00
2023-01-08 02:59:49.8510324,C:\Windows\System32\Tasks\Microsoft\Windows\Workplace Join\Device-Sync,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\Workplace Join\Device-Sync,3150,973AC056ECDD44DE8C38F5B871F6DD267FD05793,False,2022-12-11 06:32:29.9237986,2023-01-08 01:03:29.6324790,2023-01-08 01:03:29.6324790,00:00:00
2023-01-08 02:59:49.8510324,C:\Windows\System32\Tasks\Microsoft\Windows\Workplace Join\Recovery-Check,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\Workplace Join\Recovery-Check,2848,693209332EB5F97286ECF654E9E33A9BF97F507E,False,2022-12-11 06:32:29.4863143,2023-01-08 01:03:27.7730974,2023-01-08 01:03:27.7730974,00:00:00
2023-01-08 02:59:49.8666580,C:\Windows\System32\Tasks\Microsoft\Windows\WwanSvc\OobeDiscovery,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\WwanSvc\OobeDiscovery,3100,53DA300BC8C32A26EBC0C936A5768FAEC79A5194,False,2022-12-11 06:32:29.7362876,2023-01-08 01:03:29.0855980,2023-01-08 01:03:29.0855980,00:00:00.0156256
2023-01-08 02:59:49.8666580,C:\Windows\System32\Tasks\Microsoft\Windows\Flighting\FeatureConfig\ReconcileFeatures,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\Flighting\FeatureConfig\ReconcileFeatures,3828,97C6F6B665DC8F557DC1A788F6616D1B0CCD6AD8,False,2022-12-11 06:32:29.8613121,2023-01-08 01:03:29.3981044,2023-01-08 01:03:29.3981044,00:00:00
2023-01-08 02:59:49.8666580,C:\Windows\System32\Tasks\Microsoft\Windows\Flighting\FeatureConfig\UsageDataFlushing,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\Flighting\FeatureConfig\UsageDataFlushing,3352,F3381F022488B301A809410E74D15F49D98FC8E4,False,2022-12-11 06:32:29.9706655,2023-01-08 01:03:29.7262240,2023-01-08 01:03:29.7262240,00:00:00
2023-01-08 02:59:49.8666580,C:\Windows\System32\Tasks\Microsoft\Windows\Flighting\FeatureConfig\UsageDataReporting,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\Flighting\FeatureConfig\UsageDataReporting,2922,89D2737404425D08F84077018DE1B4DF1E4BB6BB,False,2022-12-11 06:32:29.9237986,2023-01-08 01:03:29.6324790,2023-01-08 01:03:29.6324790,00:00:00
2023-01-08 02:59:49.8822811,C:\Windows\System32\Tasks\Microsoft\Windows\Flighting\OneSettings\RefreshCache,C:\logs\kape_out\C\Windows\System32\Tasks\Microsoft\Windows\Flighting\OneSettings\RefreshCache,4482,EA1510C000F817526A6BE801601EE1B3A8FF13F5,False,2022-12-11 06:32:29.8925600,2023-01-08 02:03:08.0524039,2023-01-08 02:03:08.0524039,00:00:00.0156231
2023-01-08 02:59:49.8822811,C:\Windows\System32\SRU\SRU.chk,C:\logs\kape_out\C\Windows\System32\SRU\SRU.chk,8192,F1BD37B7CB4AFF2625530B0ED16617BFCB46C4B9,False,2022-12-10 22:34:51.5536678,2023-01-08 02:10:00.0804520,2023-01-08 02:10:00.0804520,00:00:00
2023-01-08 02:59:49.8822811,C:\Windows\System32\SRU\SRU.log,C:\logs\kape_out\C\Windows\System32\SRU\SRU.log,65536,AFC272DF92FC033DB843760BF0DB7EFB1446FBA8,False,2022-12-10 22:34:51.5536678,2023-01-08 02:10:00.0804520,2023-01-08 02:10:00.0804520,00:00:00
2023-01-08 02:59:49.8822811,C:\Windows\System32\SRU\SRU00004.log,C:\logs\kape_out\C\Windows\System32\SRU\SRU00004.log,65536,FE2F0AB2F8A930983ED9217F6197DF1D33B89290,False,2022-12-10 22:34:51.5536678,2022-12-10 22:50:08.8727735,2022-12-10 22:50:08.8727735,00:00:00
2023-01-08 02:59:49.8822811,C:\Windows\System32\SRU\SRU00005.log,C:\logs\kape_out\C\Windows\System32\SRU\SRU00005.log,65536,B6715156920C5D57C541191258EF95A52165510B,False,2022-12-10 22:34:51.5536678,2023-01-08 02:08:00.0511965,2023-01-08 02:08:00.0511965,00:00:00
2023-01-08 02:59:49.8979084,C:\Windows\System32\SRU\SRUDB.dat,C:\logs\kape_out\C\Windows\System32\SRU\SRUDB.dat,655360,6B96A6D88B97A41327793D52813BEF2D79A76AE9,False,2022-12-10 22:34:51.5692852,2023-01-08 02:10:00.0804520,2023-01-08 02:10:00.0804520,00:00:00
2023-01-08 02:59:49.8979084,C:\Windows\System32\SRU\SRUDB.jfm,C:\logs\kape_out\C\Windows\System32\SRU\SRUDB.jfm,16384,67354F242ED21D00172FC40ACF2CAA4544BFE215,False,2022-12-10 22:34:51.5692852,2023-01-08 02:10:00.0804520,2023-01-08 02:10:00.0804520,00:00:00
2023-01-08 02:59:49.8979084,C:\Windows\System32\SRU\SRUres00001.jrs,C:\logs\kape_out\C\Windows\System32\SRU\SRUres00001.jrs,65536,1ADC95BEBE9EEA8C112D40CD04AB7A8D75C4F961,False,2022-12-10 22:34:51.5536678,2022-12-10 22:34:51.5536678,2022-12-10 22:34:51.5536678,00:00:00
2023-01-08 02:59:49.9135328,C:\Windows\System32\SRU\SRUtmp.log,C:\logs\kape_out\C\Windows\System32\SRU\SRUtmp.log,65536,A3BF5B57035D99D4A74BD02A7A267C2489363F1C,False,2022-12-10 22:34:51.5536678,2022-12-10 22:44:32.5096843,2022-12-10 22:44:32.5096843,00:00:00.0156244
2023-01-08 02:59:49.9135328,C:\Windows\System32\LogFiles\SUM\SystemIdentity.mdb,C:\logs\kape_out\C\Windows\System32\LogFiles\SUM\SystemIdentity.mdb,1048576,020B8E1FAFB4BFD7A5CFD8D9765F12C17FDE6BB6,False,2023-01-08 01:07:18.0333132,2023-01-08 01:07:19.2989545,2023-01-08 01:07:19.2989545,00:00:00
2023-01-08 02:59:49.9291587,C:\Users\Administrator\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1280.db,C:\logs\kape_out\C\Users\Administrator\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1280.db,24,B254D47F2B9769F13B033CAE2B0571D68D42E5EB,False,2023-01-08 01:04:19.0694920,2023-01-08 01:04:19.0694920,2023-01-08 01:04:19.0694920,00:00:00
2023-01-08 02:59:49.9291587,C:\Users\Administrator\AppData\Local\Microsoft\Windows\Explorer\thumbcache_16.db,C:\logs\kape_out\C\Users\Administrator\AppData\Local\Microsoft\Windows\Explorer\thumbcache_16.db,1048576,F85BD3F8D5D590CB32A690BF076F8AFE4C77CB6F,False,2023-01-08 01:04:19.0694920,2023-01-08 01:04:19.0694920,2023-01-08 01:04:19.0694920,00:00:00
2023-01-08 02:59:49.9291587,C:\Users\Administrator\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1920.db,C:\logs\kape_out\C\Users\Administrator\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1920.db,24,F1EAAA628678441481309261FABC9D155C0DD6CB,False,2023-01-08 01:04:19.0694920,2023-01-08 01:04:19.0694920,2023-01-08 01:04:19.0694920,00:00:00
2023-01-08 02:59:49.9447825,C:\Users\Administrator\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db,C:\logs\kape_out\C\Users\Administrator\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db,24,C94920D1E0207B0F53D623A96F48D635314924D2,False,2023-01-08 01:04:19.0694920,2023-01-08 01:04:19.0694920,2023-01-08 01:04:19.0694920,00:00:00
2023-01-08 02:59:49.9447825,C:\Users\Administrator\AppData\Local\Microsoft\Windows\Explorer\thumbcache_2560.db,C:\logs\kape_out\C\Users\Administrator\AppData\Local\Microsoft\Windows\Explorer\thumbcache_2560.db,24,B7B82E72891E16D837A54F94960F9B3C83DC5552,False,2023-01-08 01:04:19.0694920,2023-01-08 01:04:19.0694920,2023-01-08 01:04:19.0694920,00:00:00
2023-01-08 02:59:49.9447825,C:\Users\Administrator\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db,C:\logs\kape_out\C\Users\Administrator\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db,1048576,92D2AE1E2ECF8FEF9D70C21BC639CD6A4722F1C3,False,2023-01-08 01:04:19.0694920,2023-01-08 01:05:38.9369484,2023-01-08 01:05:38.9369484,00:00:00
2023-01-08 02:59:49.9447825,C:\Users\Administrator\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db,C:\logs\kape_out\C\Users\Administrator\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db,24,C4473EA845BE2FB5D28A61EFD72F19D74D5FC82E,False,2023-01-08 01:04:19.0694920,2023-01-08 01:04:19.0694920,2023-01-08 01:04:19.0694920,00:00:00
2023-01-08 02:59:49.9447825,C:\Users\Administrator\AppData\Local\Microsoft\Windows\Explorer\thumbcache_768.db,C:\logs\kape_out\C\Users\Administrator\AppData\Local\Microsoft\Windows\Explorer\thumbcache_768.db,24,82259C6CB5B1F31CC2079A083BC93C726BFC4FBF,False,2023-01-08 01:04:19.0694920,2023-01-08 01:04:19.0694920,2023-01-08 01:04:19.0694920,00:00:00
2023-01-08 02:59:49.9604256,C:\Users\Administrator\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db,C:\logs\kape_out\C\Users\Administrator\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db,24,7A066FA7B69FB5450C26A1718B79AD27A9021CA9,False,2023-01-08 01:04:19.0694920,2023-01-08 01:04:19.0694920,2023-01-08 01:04:19.0694920,00:00:00.0156431
